II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D04.7,"Skinoflowerlimb,includinghip"
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D04.8,Skinofothersites
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D04.9,"Skin,unspecified"
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D05,Carcinomainsituofbreast
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D05.0,Lobularcarcinomainsitu
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D05.1,Intraductalcarcinomainsitu
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D05.7,Othercarcinomainsituofbreast
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D05.9,"Carcinomainsituofbreast,unspecified"
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D06,Carcinomainsituofcervixuteri
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D06.0,Endocervix
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D06.1,Exocervix
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D06.7,Otherpartsofcervix
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D06.9,"Cervix,unspecified"
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07,Carcinomainsituofotherandunspecifiedgenitalorgans
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07.0,Endometrium
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07.1,Vulva
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07.2,Vagina
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07.3,Otherandunspecifiedfemalegenitalorgans
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07.4,Penis
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07.5,Prostate
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D07.6,Otherandunspecifiedmalegenitalorgans
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D09,Carcinomainsituofotherandunspecifiedsites
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D09.0,Bladder
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D09.1,Otherandunspecifiedurinaryorgans
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D09.2,Eye
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D09.3,Thyroidandotherendocrineglands
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D09.7,Carcinomainsituofotherspecifiedsites
II,II Neoplasms,D00-D09,D00-D09 In situ neoplasms,D09.9,"Carcinomainsitu,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10,Benignneoplasmofmouthandpharynx
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.0,Lip
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.1,Tongue
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.2,Floorofmouth
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.3,Otherandunspecifiedpartsofmouth
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.4,Tonsil
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.5,Otherpartsoforopharynx
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.6,Nasopharynx
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.7,Hypopharynx
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D10.9,"Pharynx,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D11,Benignneoplasmofmajorsalivaryglands
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D11.0,Parotidgland
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D11.7,Othermajorsalivaryglands
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D11.9,"Majorsalivarygland,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12,"Benignneoplasmofcolon,rectum,anusandanalcanal"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.0,Caecum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.1,Appendix
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.2,Ascendingcolon
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.3,Transversecolon
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.4,Descendingcolon
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.5,Sigmoidcolon
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.6,"Colon,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.7,Rectosigmoidjunction
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.8,Rectum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D12.9,Anusandanalcanal
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13,Benignneoplasmofotherandill-definedpartsofdigestivesystem
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.0,Oesophagus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.1,Stomach
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.2,Duodenum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.3,Otherandunspecifiedpartsofsmallintestine
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.4,Liver
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.5,Extrahepaticbileducts
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.6,Pancreas
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.7,Endocrinepancreas
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D13.9,Ill-definedsiteswithinthedigestivesystem
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D14,Benignneoplasmofmiddleearandrespiratorysystem
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D14.0,"Middleear,nasalcavityandaccessorysinuses"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D14.1,Larynx
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D14.2,Trachea
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D14.3,Bronchusandlung
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D14.4,"Respiratorysystem,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D15,Benignneoplasmofotherandunspecifiedintrathoracicorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D15.0,Thymus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D15.1,Heart
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D15.2,Mediastinum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D15.7,Otherspecifiedintrathoracicorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D15.9,"Intrathoracicorgan,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16,Benignneoplasmofboneandarticularcartilage
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.0,Scapulaandlongbonesofupperlimb
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.1,Shortbonesofupperlimb
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.2,Longbonesoflowerlimb
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.3,Shortbonesoflowerlimb
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.4,Bonesofskullandface
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.5,Lowerjawbone
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.6,Vertebralcolumn
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.7,"Ribs,sternumandclavicle"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.8,"Pelvicbones,sacrumandcoccyx"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D16.9,"Boneandarticularcartilage,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17,Benignlipomatousneoplasm
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.0,"Benignlipomatousneoplasmofskinandsubcutaneoustissueofhead,faceandneck"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.1,Benignlipomatousneoplasmofskinandsubcutaneoustissueoftrunk
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.2,Benignlipomatousneoplasmofskinandsubcutaneoustissueoflimbs
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.3,Benignlipomatousneoplasmofskinandsubcutaneoustissueofotherandunspecifiedsites
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.4,Benignlipomatousneoplasmofintrathoracicorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.5,Benignlipomatousneoplasmofintra-abdominalorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.6,Benignlipomatousneoplasmofspermaticcord
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.7,Benignlipomatousneoplasmofothersites
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D17.9,"Benignlipomatousneoplasm,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D18,"Haemangiomaandlymphangioma,anysite"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D18.0,"Haemangioma,anysite"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D18.1,"Lymphangioma,anysite"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D19,Benignneoplasmofmesothelialtissue
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D19.0,Mesothelialtissueofpleura
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D19.1,Mesothelialtissueofperitoneum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D19.7,Mesothelialtissueofothersites
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D19.9,"Mesothelialtissue,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D20,Benignneoplasmofsofttissueofretroperitoneumandperitoneum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D20.0,Retroperitoneum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D20.1,Peritoneum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21,Otherbenignneoplasmsofconnectiveandothersofttissue
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.0,"Connectiveandothersofttissueofhead,faceandneck"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.1,"Connectiveandothersofttissueofupperlimb,includingshoulder"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.2,"Connectiveandothersofttissueoflowerlimb,includinghip"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.3,Connectiveandothersofttissueofthorax
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.4,Connectiveandothersofttissueofabdomen
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.5,Connectiveandothersofttissueofpelvis
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.6,"Connectiveandothersofttissueoftrunk,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D21.9,"Connectiveandothersofttissue,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22,Melanocyticnaevi
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.0,Melanocyticnaevioflip
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.1,"Melanocyticnaeviofeyelid,includingcanthus"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.2,Melanocyticnaeviofearandexternalauricularcanal
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.3,Melanocyticnaeviofotherandunspecifiedpartsofface
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.4,Melanocyticnaeviofscalpandneck
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.5,Melanocyticnaevioftrunk
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.6,"Melanocyticnaeviofupperlimb,includingshoulder"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.7,"Melanocyticnaevioflowerlimb,includinghip"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D22.9,"Melanocyticnaevi,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23,Otherbenignneoplasmsofskin
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.0,Skinoflip
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.1,"Skinofeyelid,includingcanthus"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.2,Skinofearandexternalauricularcanal
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.3,Skinofotherandunspecifiedpartsofface
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.4,Skinofscalpandneck
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.5,Skinoftrunk
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.6,"Skinofupperlimb,includingshoulder"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.7,"Skinoflowerlimb,includinghip"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D23.9,"Skin,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D24,Benignneoplasmofbreast
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D25,Leiomyomaofuterus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D25.0,Submucousleiomyomaofuterus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D25.1,Intramuralleiomyomaofuterus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D25.2,Subserosalleiomyomaofuterus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D25.9,"Leiomyomaofuterus,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D26,Otherbenignneoplasmsofuterus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D26.0,Cervixuteri
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D26.1,Corpusuteri
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D26.7,Otherpartsofuterus
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D26.9,"Uterus,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D27,Benignneoplasmofovary
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D28,Benignneoplasmofotherandunspecifiedfemalegenitalorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D28.0,Vulva
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D28.1,Vagina
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D28.2,Uterinetubesandligaments
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D28.7,Otherspecifiedfemalegenitalorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D28.9,"Femalegenitalorgan,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29,Benignneoplasmofmalegenitalorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29.0,Penis
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29.1,Prostate
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29.2,Testis
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29.3,Epididymis
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29.4,Scrotum
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29.7,Othermalegenitalorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D29.9,"Malegenitalorgan,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30,Benignneoplasmofurinaryorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30.0,Kidney
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30.1,Renalpelvis
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30.2,Ureter
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30.3,Bladder
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30.4,Urethra
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30.7,Otherurinaryorgans
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D30.9,"Urinaryorgan,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31,Benignneoplasmofeyeandadnexa
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.0,Conjunctiva
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.1,Cornea
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.2,Retina
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.3,Choroid
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.4,Ciliarybody
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.5,Lacrimalglandandduct
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.6,"Orbit,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D31.9,"Eye,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D32,Benignneoplasmofmeninges
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D32.0,Cerebralmeninges
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D32.1,Spinalmeninges
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D32.9,"Meninges,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33,Benignneoplasmofbrainandotherpartsofcentralnervoussystem
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33.0,"Brain,supratentorial"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33.1,"Brain,infratentorial"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33.2,"Brain,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33.3,Cranialnerves
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33.4,Spinalcord
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33.7,Otherspecifiedpartsofcentralnervoussystem
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D33.9,"Centralnervoussystem,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D34,Benignneoplasmofthyroidgland
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35,Benignneoplasmofotherandunspecifiedendocrineglands
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.0,Adrenalgland
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.1,Parathyroidgland
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.2,Pituitarygland
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.3,Craniopharyngealduct
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.4,Pinealgland
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.5,Carotidbody
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.6,Aorticbodyandotherparaganglia
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.7,Otherspecifiedendocrineglands
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.8,Pluriglandularinvolvement
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D35.9,"Endocrinegland,unspecified"
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D36,Benignneoplasmofotherandunspecifiedsites
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D36.0,Lymphnodes
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D36.1,Peripheralnervesandautonomicnervoussystem
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D36.7,Otherspecifiedsites
II,II Neoplasms,D10-D36,D10-D36 Benign neoplasms,D36.9,Benignneoplasmofunspecifiedsite
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37,Neoplasmofuncertainorunknownbehaviouroforalcavityanddigestiveorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.0,"Lip,oralcavityandpharynx"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.1,Stomach
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.2,Smallintestine
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.3,Appendix
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.4,Colon
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.5,Rectum
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.6,"Liver,gallbladderandbileducts"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.7,Otherdigestiveorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D37.9,"Digestiveorgan,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38,Neoplasmofuncertainorunknownbehaviourofmiddleearandrespiratoryandintrathoracicorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38.0,Larynx
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38.1,"Trachea,bronchusandlung"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38.2,Pleura
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38.3,Mediastinum
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38.4,Thymus
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38.5,Otherrespiratoryorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D38.6,"Respiratoryorgan,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D39,Neoplasmofuncertainorunknownbehaviouroffemalegenitalorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D39.0,Uterus
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D39.1,Ovary
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D39.2,Placenta
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D39.7,Otherfemalegenitalorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D39.9,"Femalegenitalorgan,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D40,Neoplasmofuncertainorunknownbehaviourofmalegenitalorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D40.0,Prostate
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D40.1,Testis
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D40.7,Othermalegenitalorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D40.9,"Malegenitalorgan,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41,Neoplasmofuncertainorunknownbehaviourofurinaryorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41.0,Kidney
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41.1,Renalpelvis
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41.2,Ureter
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41.3,Urethra
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41.4,Bladder
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41.7,Otherurinaryorgans
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D41.9,"Urinaryorgan,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D42,Neoplasmofuncertainorunknownbehaviourofmeninges
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D42.0,Cerebralmeninges
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D42.1,Spinalmeninges
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D42.9,"Meninges,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43,Neoplasmofuncertainorunknownbehaviourofbrainandcentralnervoussystem
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43.0,"Brain,supratentorial"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43.1,"Brain,infratentorial"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43.2,"Brain,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43.3,Cranialnerves
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43.4,Spinalcord
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43.7,Otherpartsofcentralnervoussystem
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D43.9,"Centralnervoussystem,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44,Neoplasmofuncertainorunknownbehaviourofendocrineglands
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.0,Thyroidgland
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.1,Adrenalgland
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.2,Parathyroidgland
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.3,Pituitarygland
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.4,Craniopharyngealduct
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.5,Pinealgland
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.6,Carotidbody
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.7,Aorticbodyandotherparaganglia
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.8,Pluriglandularinvolvement
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D44.9,"Endocrinegland,unspecified"
II,II Neoplasms,D37-D48,D37-D48 Neoplasms of uncertain or unknown behaviour,D45,Polycythaemiavera
